,State Code,County Code,year,month,Land Use,Good,Moderate,Unhealthy,Unhealthy for Sensitive Group,Very Unhealthy
298,1,89,2018,5,COMMERCIAL,11,13,0,0,0
299,1,89,2018,6,AGRICULTURAL,4,0,0,0,0
300,1,89,2018,6,COMMERCIAL,16,9,0,1,0
301,1,89,2018,7,AGRICULTURAL,1,0,0,0,0
302,1,89,2018,7,COMMERCIAL,26,4,0,0,0
303,1,89,2018,8,AGRICULTURAL,1,0,0,0,0
304,1,89,2018,8,COMMERCIAL,27,3,0,0,0
305,1,89,2018,9,AGRICULTURAL,6,0,0,0,0
306,1,89,2018,9,COMMERCIAL,23,1,0,0,0
307,1,89,2018,10,AGRICULTURAL,5,0,0,0,0
308,1,89,2018,10,COMMERCIAL,26,0,0,0,0
309,1,89,2018,11,COMMERCIAL,9,1,0,0,0
310,1,89,2018,12,COMMERCIAL,11,0,0,0,0
311,1,89,2019,1,COMMERCIAL,10,0,0,0,0
312,1,89,2019,2,COMMERCIAL,10,0,0,0,0
313,1,89,2019,3,AGRICULTURAL,11,3,0,0,0
314,1,89,2019,3,COMMERCIAL,16,1,0,0,0
315,1,89,2019,4,AGRICULTURAL,8,7,0,0,0
316,1,89,2019,4,COMMERCIAL,13,2,0,0,0
317,1,89,2019,5,AGRICULTURAL,12,2,0,0,0
318,1,89,2019,5,COMMERCIAL,14,3,0,0,0
319,1,89,2019,6,AGRICULTURAL,5,0,0,0,0
320,1,89,2019,6,COMMERCIAL,17,8,0,0,0
321,1,89,2019,7,AGRICULTURAL,5,0,0,0,0
322,1,89,2019,7,COMMERCIAL,22,4,0,0,0
323,1,89,2019,8,COMMERCIAL,27,4,0,0,0
324,1,89,2019,9,AGRICULTURAL,9,1,0,0,0
325,1,89,2019,9,COMMERCIAL,15,5,0,0,0
326,1,89,2019,10,AGRICULTURAL,8,0,0,0,0
327,1,89,2019,10,COMMERCIAL,20,3,0,0,0
328,1,89,2019,11,COMMERCIAL,9,0,0,0,0
329,1,89,2019,12,COMMERCIAL,9,0,0,0,0
330,1,89,2020,1,COMMERCIAL,11,0,0,0,0
331,1,89,2020,2,AGRICULTURAL,1,0,0,0,0
332,1,89,2020,2,COMMERCIAL,9,0,0,0,0
333,1,89,2020,3,COMMERCIAL,28,3,0,0,0
334,1,89,2020,4,AGRICULTURAL,1,0,0,0,0
335,1,89,2020,4,COMMERCIAL,28,1,0,0,0
336,1,89,2020,5,AGRICULTURAL,2,0,0,0,0
337,1,89,2020,5,COMMERCIAL,28,1,0,0,0
338,1,89,2020,6,AGRICULTURAL,2,0,0,0,0
339,1,89,2020,6,COMMERCIAL,24,4,0,0,0
340,1,89,2020,7,AGRICULTURAL,4,0,0,0,0
341,1,89,2020,7,COMMERCIAL,24,3,0,0,0
342,1,89,2020,8,AGRICULTURAL,1,0,0,0,0
343,1,89,2020,8,COMMERCIAL,29,1,0,0,0
344,1,89,2020,9,AGRICULTURAL,2,0,0,0,0
345,1,89,2020,9,COMMERCIAL,27,1,0,0,0
346,1,89,2020,10,AGRICULTURAL,2,0,0,0,0
347,1,89,2020,10,COMMERCIAL,27,2,0,0,0
348,1,89,2020,11,COMMERCIAL,9,1,0,0,0
349,1,89,2020,12,COMMERCIAL,7,3,0,0,0
350,1,97,2018,1,COMMERCIAL,31,0,0,0,0
351,1,97,2018,2,COMMERCIAL,28,0,0,0,0
352,1,97,2018,3,AGRICULTURAL,15,0,0,0,0
353,1,97,2018,3,COMMERCIAL,13,3,0,0,0
354,1,97,2018,4,AGRICULTURAL,10,2,0,0,0
355,1,97,2018,4,COMMERCIAL,12,6,0,0,0
356,1,97,2018,5,AGRICULTURAL,3,4,0,0,0
357,1,97,2018,5,COMMERCIAL,18,6,0,0,0
358,1,97,2018,6,AGRICULTURAL,9,3,0,0,0
359,1,97,2018,6,COMMERCIAL,16,2,0,0,0
360,1,97,2018,7,AGRICULTURAL,15,0,0,0,0
361,1,97,2018,7,COMMERCIAL,13,3,0,0,0
362,1,97,2018,8,AGRICULTURAL,12,0,0,0,0
363,1,97,2018,8,COMMERCIAL,18,1,0,0,0
364,1,97,2018,9,AGRICULTURAL,12,0,0,0,0
365,1,97,2018,9,COMMERCIAL,17,1,0,0,0
366,1,97,2018,10,AGRICULTURAL,16,1,0,0,0
367,1,97,2018,10,COMMERCIAL,12,2,0,0,0
368,1,97,2018,11,COMMERCIAL,29,1,0,0,0
369,1,97,2018,12,COMMERCIAL,27,0,0,0,0
370,1,97,2019,1,COMMERCIAL,31,0,0,0,0
371,1,97,2019,2,COMMERCIAL,27,1,0,0,0
372,1,97,2019,3,AGRICULTURAL,18,2,0,0,0
373,1,97,2019,3,COMMERCIAL,9,2,0,0,0
374,1,97,2019,4,AGRICULTURAL,5,0,0,0,0
375,1,97,2019,4,COMMERCIAL,21,4,0,0,0
376,1,97,2019,5,AGRICULTURAL,3,0,0,0,0
377,1,97,2019,5,COMMERCIAL,23,5,0,0,0
378,1,97,2019,6,AGRICULTURAL,3,0,0,0,0
379,1,97,2019,6,COMMERCIAL,22,5,0,0,0
380,1,97,2019,7,AGRICULTURAL,12,0,0,0,0
381,1,97,2019,7,COMMERCIAL,16,3,0,0,0
382,1,97,2019,8,AGRICULTURAL,11,1,0,0,0
383,1,97,2019,8,COMMERCIAL,19,0,0,0,0
384,1,97,2019,9,AGRICULTURAL,7,0,0,0,0
385,1,97,2019,9,COMMERCIAL,21,2,0,0,0
386,1,97,2019,10,AGRICULTURAL,9,0,0,0,0
387,1,97,2019,10,COMMERCIAL,22,0,0,0,0
388,1,97,2019,11,COMMERCIAL,28,1,0,0,0
389,1,97,2019,12,COMMERCIAL,30,1,0,0,0
390,1,97,2020,1,COMMERCIAL,31,0,0,0,0
391,1,97,2020,2,COMMERCIAL,25,0,0,0,0
392,1,97,2020,3,COMMERCIAL,25,3,0,0,0
393,1,97,2020,4,COMMERCIAL,28,1,0,0,0
394,1,97,2020,5,AGRICULTURAL,8,0,0,0,0
395,1,97,2020,5,COMMERCIAL,21,2,0,0,0
396,1,97,2020,6,AGRICULTURAL,3,1,0,0,0
397,1,97,2020,6,COMMERCIAL,25,1,0,0,0
398,1,97,2020,7,AGRICULTURAL,8,0,0,0,0
399,1,97,2020,7,COMMERCIAL,23,0,0,0,0
400,1,97,2020,8,AGRICULTURAL,12,0,0,0,0
401,1,97,2020,8,COMMERCIAL,18,1,0,0,0
402,1,97,2020,9,AGRICULTURAL,14,0,0,0,0
403,1,97,2020,9,COMMERCIAL,10,1,0,0,0
404,1,97,2020,10,AGRICULTURAL,15,0,0,0,0
405,1,97,2020,10,COMMERCIAL,14,2,0,0,0
406,1,97,2020,11,COMMERCIAL,29,1,0,0,0
407,1,97,2020,12,COMMERCIAL,31,0,0,0,0
408,1,101,2018,1,COMMERCIAL,8,2,0,0,0
409,1,101,2018,2,COMMERCIAL,10,0,0,0,0
410,1,101,2018,3,COMMERCIAL,30,1,0,0,0
411,1,101,2018,4,COMMERCIAL,26,4,0,0,0
412,1,101,2018,5,COMMERCIAL,23,8,0,0,0
413,1,101,2018,6,COMMERCIAL,23,6,0,0,0
414,1,101,2018,7,COMMERCIAL,30,1,0,0,0
415,1,101,2018,8,COMMERCIAL,29,2,0,0,0
416,1,101,2018,9,COMMERCIAL,30,0,0,0,0
417,1,101,2018,10,COMMERCIAL,30,1,0,0,0
418,1,101,2018,11,COMMERCIAL,8,1,0,0,0
419,1,101,2018,12,COMMERCIAL,9,0,0,0,0
420,1,101,2019,1,COMMERCIAL,8,2,0,0,0
421,1,101,2019,2,COMMERCIAL,10,0,0,0,0
422,1,101,2019,3,COMMERCIAL,28,3,0,0,0
423,1,101,2019,4,COMMERCIAL,27,3,0,0,0
424,1,101,2019,5,COMMERCIAL,27,4,0,0,0
425,1,101,2019,6,COMMERCIAL,24,5,0,1,0
426,1,101,2019,7,COMMERCIAL,27,4,0,0,0
427,1,101,2019,8,COMMERCIAL,29,2,0,0,0
428,1,101,2019,9,COMMERCIAL,24,6,0,0,0
429,1,101,2019,10,COMMERCIAL,30,1,0,0,0
430,1,101,2019,11,COMMERCIAL,5,3,0,0,0
431,1,101,2019,12,COMMERCIAL,7,0,0,0,0
432,1,101,2020,1,COMMERCIAL,11,0,0,0,0
433,1,101,2020,2,COMMERCIAL,9,0,0,0,0
434,1,101,2020,3,COMMERCIAL,28,2,0,0,0
435,1,101,2020,4,COMMERCIAL,28,2,0,0,0
436,1,101,2020,5,COMMERCIAL,30,1,0,0,0
437,1,101,2020,6,COMMERCIAL,28,2,0,0,0
438,1,101,2020,7,COMMERCIAL,31,0,0,0,0
439,1,101,2020,8,COMMERCIAL,27,2,0,0,0
440,1,101,2020,9,COMMERCIAL,29,1,0,0,0
441,1,101,2020,10,COMMERCIAL,29,2,0,0,0
442,1,101,2020,11,COMMERCIAL,9,0,0,0,0
443,1,101,2020,12,COMMERCIAL,6,2,0,0,0
444,1,103,2018,1,COMMERCIAL,9,0,0,0,0
445,1,103,2018,2,COMMERCIAL,10,0,0,0,0
446,1,103,2018,3,COMMERCIAL,30,1,0,0,0
447,1,103,2018,4,COMMERCIAL,24,5,0,0,0
448,1,103,2018,5,COMMERCIAL,21,10,0,0,0
449,1,103,2018,6,COMMERCIAL,20,10,0,0,0
450,1,103,2018,7,COMMERCIAL,29,2,0,0,0
451,1,103,2018,8,COMMERCIAL,27,4,0,0,0
452,1,103,2018,9,COMMERCIAL,30,0,0,0,0
453,1,103,2018,10,COMMERCIAL,31,0,0,0,0
454,1,103,2018,11,COMMERCIAL,10,0,0,0,0
455,1,103,2018,12,COMMERCIAL,11,0,0,0,0
456,1,103,2019,1,COMMERCIAL,7,1,0,0,0
457,1,103,2019,2,COMMERCIAL,8,1,0,0,0
458,1,103,2019,3,COMMERCIAL,27,4,0,0,0
459,1,103,2019,4,COMMERCIAL,27,3,0,0,0
460,1,103,2019,5,COMMERCIAL,28,3,0,0,0
461,1,103,2019,6,COMMERCIAL,22,7,0,0,0
462,1,103,2019,7,COMMERCIAL,27,2,0,0,0
463,1,103,2019,8,COMMERCIAL,31,0,0,0,0
464,1,103,2019,9,COMMERCIAL,24,6,0,0,0
465,1,103,2019,10,COMMERCIAL,28,3,0,0,0
466,1,103,2019,11,COMMERCIAL,10,0,0,0,0
467,1,103,2019,12,COMMERCIAL,9,0,0,0,0
468,1,103,2020,1,COMMERCIAL,8,0,0,0,0
469,1,103,2020,2,COMMERCIAL,9,0,0,0,0
470,1,103,2020,3,COMMERCIAL,30,1,0,0,0
471,1,103,2020,4,COMMERCIAL,28,2,0,0,0
472,1,103,2020,5,COMMERCIAL,30,1,0,0,0
473,1,103,2020,6,COMMERCIAL,17,6,0,0,0
474,1,103,2020,7,COMMERCIAL,27,1,0,0,0
475,1,103,2020,8,COMMERCIAL,29,2,0,0,0
476,1,103,2020,9,COMMERCIAL,29,1,0,0,0
477,1,103,2020,10,COMMERCIAL,30,1,0,0,0
478,1,103,2020,11,COMMERCIAL,10,0,0,0,0
479,1,103,2020,12,COMMERCIAL,8,2,0,0,0
480,1,113,2018,1,COMMERCIAL,9,1,0,0,0
481,1,113,2018,2,COMMERCIAL,7,2,0,0,0
482,1,113,2018,3,COMMERCIAL,22,4,0,0,0
483,1,113,2018,4,COMMERCIAL,22,6,0,0,0
484,1,113,2018,5,COMMERCIAL,22,5,0,0,0
485,1,113,2018,6,COMMERCIAL,22,6,0,0,0
486,1,113,2018,7,COMMERCIAL,26,5,0,0,0
487,1,113,2018,8,COMMERCIAL,29,2,0,0,0
488,1,113,2018,9,COMMERCIAL,28,2,0,0,0
489,1,113,2018,10,COMMERCIAL,29,2,0,0,0
490,1,113,2018,11,COMMERCIAL,8,1,0,0,0
491,1,113,2018,12,COMMERCIAL,8,1,0,0,0
492,1,113,2019,1,COMMERCIAL,8,2,0,0,0
493,1,113,2019,2,COMMERCIAL,9,1,0,0,0
494,1,113,2019,3,COMMERCIAL,25,6,0,0,0
495,1,113,2019,4,COMMERCIAL,26,4,0,0,0
496,1,113,2019,5,COMMERCIAL,27,4,0,0,0
497,1,113,2019,6,COMMERCIAL,24,6,0,0,0
498,1,113,2019,7,COMMERCIAL,27,4,0,0,0
499,1,113,2019,8,COMMERCIAL,30,0,0,0,0
500,1,113,2019,9,COMMERCIAL,26,4,0,0,0
501,1,113,2019,10,COMMERCIAL,29,2,0,0,0
502,1,113,2019,11,COMMERCIAL,6,3,0,0,0
503,1,113,2019,12,COMMERCIAL,8,0,0,0,0
504,1,113,2020,1,COMMERCIAL,10,0,0,0,0
505,1,113,2020,2,COMMERCIAL,9,0,0,0,0
506,1,113,2020,3,COMMERCIAL,25,3,0,0,0
507,1,113,2020,4,COMMERCIAL,21,3,0,0,0
508,1,113,2020,5,COMMERCIAL,30,1,0,0,0
509,1,113,2020,6,COMMERCIAL,29,1,0,0,0
510,1,113,2020,7,COMMERCIAL,31,0,0,0,0
511,1,113,2020,8,COMMERCIAL,29,2,0,0,0
512,1,113,2020,9,COMMERCIAL,29,1,0,0,0
513,1,113,2020,10,COMMERCIAL,30,1,0,0,0
514,1,113,2020,11,COMMERCIAL,9,1,0,0,0
515,1,113,2020,12,COMMERCIAL,7,3,0,0,0
516,1,117,2018,1,INDUSTRIAL,30,0,0,1,0
517,1,117,2018,2,AGRICULTURAL,1,0,0,0,0
518,1,117,2018,2,INDUSTRIAL,27,0,0,0,0
519,1,117,2018,3,AGRICULTURAL,31,0,0,0,0
520,1,117,2018,4,AGRICULTURAL,26,2,0,0,0
521,1,117,2018,4,INDUSTRIAL,0,2,0,0,0
522,1,117,2018,5,AGRICULTURAL,22,9,0,0,0
523,1,117,2018,6,AGRICULTURAL,25,4,0,1,0
524,1,117,2018,7,AGRICULTURAL,26,3,0,0,0
525,1,117,2018,7,INDUSTRIAL,2,0,0,0,0
526,1,117,2018,8,AGRICULTURAL,30,1,0,0,0
527,1,117,2018,9,AGRICULTURAL,27,0,0,0,0
528,1,117,2018,9,INDUSTRIAL,1,2,0,0,0
529,1,117,2018,10,AGRICULTURAL,27,0,0,0,0
530,1,117,2018,10,INDUSTRIAL,2,2,0,0,0
531,1,117,2018,11,INDUSTRIAL,30,0,0,0,0
532,1,117,2018,12,INDUSTRIAL,29,2,0,0,0
533,1,117,2019,1,INDUSTRIAL,30,1,0,0,0
534,1,117,2019,2,AGRICULTURAL,1,0,0,0,0
535,1,117,2019,2,INDUSTRIAL,24,1,0,0,0
536,1,117,2019,3,AGRICULTURAL,28,3,0,0,0
537,1,117,2019,4,AGRICULTURAL,27,1,0,0,0
538,1,117,2019,4,INDUSTRIAL,0,2,0,0,0
539,1,117,2019,5,AGRICULTURAL,28,3,0,0,0
540,1,117,2019,6,AGRICULTURAL,26,2,0,1,0
541,1,117,2019,6,INDUSTRIAL,0,1,0,0,0
542,1,117,2019,7,AGRICULTURAL,27,2,0,0,0
543,1,117,2019,7,INDUSTRIAL,0,2,0,0,0
544,1,117,2019,8,AGRICULTURAL,23,5,0,0,0
545,1,117,2019,8,INDUSTRIAL,0,2,0,1,0
546,1,117,2019,9,AGRICULTURAL,18,9,0,0,0
547,1,117,2019,9,INDUSTRIAL,0,3,0,0,0
548,1,117,2019,10,AGRICULTURAL,26,5,0,0,0
549,1,117,2019,11,INDUSTRIAL,30,0,0,0,0
550,1,117,2019,12,INDUSTRIAL,30,0,0,1,0
551,1,117,2020,1,INDUSTRIAL,29,2,0,0,0
552,1,117,2020,2,AGRICULTURAL,1,0,0,0,0
553,1,117,2020,2,INDUSTRIAL,28,0,0,0,0
554,1,117,2020,3,AGRICULTURAL,30,0,0,0,0
555,1,117,2020,3,INDUSTRIAL,1,0,0,0,0
556,1,117,2020,4,AGRICULTURAL,29,0,0,0,0
557,1,117,2020,4,INDUSTRIAL,0,1,0,0,0
558,1,117,2020,5,AGRICULTURAL,30,0,0,0,0
559,1,117,2020,5,INDUSTRIAL,1,0,0,0,0
560,1,117,2020,6,AGRICULTURAL,24,3,0,0,0
561,1,117,2020,6,INDUSTRIAL,2,1,0,0,0
562,1,117,2020,7,AGRICULTURAL,30,1,0,0,0
563,1,117,2020,8,AGRICULTURAL,28,3,0,0,0
564,1,117,2020,9,AGRICULTURAL,29,0,0,0,0
565,1,117,2020,9,INDUSTRIAL,1,0,0,0,0
566,1,117,2020,10,AGRICULTURAL,28,0,0,0,0
567,1,117,2020,10,INDUSTRIAL,3,0,0,0,0
568,1,117,2020,11,INDUSTRIAL,29,1,0,0,0
569,1,117,2020,12,INDUSTRIAL,31,0,0,0,0
570,1,119,2018,2,AGRICULTURAL,1,0,0,0,0
571,1,119,2018,3,AGRICULTURAL,31,0,0,0,0
572,1,119,2018,4,AGRICULTURAL,27,3,0,0,0
573,1,119,2018,5,AGRICULTURAL,24,7,0,0,0
574,1,119,2018,6,AGRICULTURAL,25,3,0,0,0
575,1,119,2018,7,AGRICULTURAL,29,0,0,0,0
576,1,119,2018,8,AGRICULTURAL,31,0,0,0,0
577,1,119,2018,9,AGRICULTURAL,30,0,0,0,0
578,1,119,2018,10,AGRICULTURAL,31,0,0,0,0
579,1,119,2019,2,AGRICULTURAL,1,0,0,0,0
580,1,119,2019,3,AGRICULTURAL,29,2,0,0,0
581,1,119,2019,4,AGRICULTURAL,29,1,0,0,0
582,1,119,2019,5,AGRICULTURAL,31,0,0,0,0
583,1,119,2019,6,AGRICULTURAL,25,3,0,0,0
584,1,119,2019,7,AGRICULTURAL,31,0,0,0,0
585,1,119,2019,8,AGRICULTURAL,31,0,0,0,0
586,1,119,2019,9,AGRICULTURAL,29,1,0,0,0
587,1,119,2019,10,AGRICULTURAL,29,2,0,0,0
588,1,119,2020,2,AGRICULTURAL,1,0,0,0,0
589,1,119,2020,3,AGRICULTURAL,31,0,0,0,0
590,1,119,2020,4,AGRICULTURAL,30,0,0,0,0
591,1,119,2020,5,AGRICULTURAL,31,0,0,0,0
592,1,119,2020,6,AGRICULTURAL,30,0,0,0,0
593,1,119,2020,7,AGRICULTURAL,31,0,0,0,0
594,1,119,2020,8,AGRICULTURAL,30,0,0,0,0
595,1,119,2020,9,AGRICULTURAL,27,0,0,0,0
596,1,119,2020,10,AGRICULTURAL,31,0,0,0,0
597,1,125,2018,1,RESIDENTIAL,9,0,0,0,0
598,1,125,2018,2,RESIDENTIAL,10,0,0,0,0
599,1,125,2018,3,COMMERCIAL,29,0,0,0,0
600,1,125,2018,3,RESIDENTIAL,1,1,0,0,0
601,1,125,2018,4,COMMERCIAL,27,2,0,0,0
602,1,125,2018,4,RESIDENTIAL,0,1,0,0,0
603,1,125,2018,5,COMMERCIAL,21,6,0,0,0
604,1,125,2018,5,RESIDENTIAL,1,3,0,0,0
605,1,125,2018,6,COMMERCIAL,22,3,0,1,0
606,1,125,2018,6,RESIDENTIAL,3,1,0,0,0
607,1,125,2018,7,COMMERCIAL,22,3,0,0,0
608,1,125,2018,7,RESIDENTIAL,5,1,0,0,0
609,1,125,2018,8,COMMERCIAL,28,1,0,0,0
610,1,125,2018,8,RESIDENTIAL,0,2,0,0,0
611,1,125,2018,9,COMMERCIAL,26,0,0,0,0
612,1,125,2018,9,RESIDENTIAL,4,0,0,0,0
613,1,125,2018,10,COMMERCIAL,26,0,0,0,0
614,1,125,2018,10,RESIDENTIAL,5,0,0,0,0
615,1,125,2018,11,RESIDENTIAL,9,1,0,0,0
616,1,125,2018,12,RESIDENTIAL,11,0,0,0,0
617,1,125,2019,1,RESIDENTIAL,10,0,0,0,0
618,1,125,2019,2,COMMERCIAL,1,0,0,0,0
619,1,125,2019,2,RESIDENTIAL,9,0,0,0,0
620,1,125,2019,3,COMMERCIAL,9,0,0,0,0
621,1,125,2019,3,RESIDENTIAL,7,1,0,0,0
622,1,125,2019,4,COMMERCIAL,26,0,0,0,0
623,1,125,2019,4,RESIDENTIAL,2,0,0,0,0
624,1,125,2019,5,COMMERCIAL,26,0,0,0,0
625,1,125,2019,5,RESIDENTIAL,4,1,0,0,0
626,1,125,2019,6,COMMERCIAL,24,1,0,0,0
627,1,125,2019,6,RESIDENTIAL,1,4,0,0,0
628,1,125,2019,7,COMMERCIAL,26,0,0,0,0
629,1,125,2019,7,RESIDENTIAL,3,2,0,0,0
630,1,125,2019,8,COMMERCIAL,24,1,0,0,0
631,1,125,2019,8,RESIDENTIAL,5,1,0,0,0
632,1,125,2019,9,COMMERCIAL,20,5,0,0,0
633,1,125,2019,9,RESIDENTIAL,3,2,0,0,0
634,1,125,2019,10,COMMERCIAL,24,4,0,0,0
635,1,125,2019,10,RESIDENTIAL,3,0,0,0,0
636,1,125,2019,11,RESIDENTIAL,10,0,0,0,0
637,1,125,2019,12,RESIDENTIAL,7,0,0,0,0
638,1,125,2020,1,RESIDENTIAL,9,0,0,0,0
639,1,125,2020,2,COMMERCIAL,1,0,0,0,0
640,1,125,2020,2,RESIDENTIAL,8,0,0,0,0
641,1,125,2020,3,COMMERCIAL,26,0,0,0,0
642,1,125,2020,3,RESIDENTIAL,2,2,0,0,0
643,1,125,2020,4,COMMERCIAL,29,0,0,0,0
644,1,125,2020,4,RESIDENTIAL,0,1,0,0,0
645,1,125,2020,5,COMMERCIAL,29,0,0,0,0
646,1,125,2020,5,RESIDENTIAL,2,0,0,0,0
647,1,125,2020,6,COMMERCIAL,23,0,0,0,0
648,1,125,2020,6,RESIDENTIAL,4,1,0,0,0
649,1,125,2020,7,COMMERCIAL,28,0,0,0,0
650,1,125,2020,7,RESIDENTIAL,3,0,0,0,0
651,1,125,2020,8,COMMERCIAL,23,0,0,0,0
652,1,125,2020,8,RESIDENTIAL,7,1,0,0,0
653,1,125,2020,9,COMMERCIAL,26,0,0,0,0
654,1,125,2020,9,RESIDENTIAL,3,1,0,0,0
655,1,125,2020,10,COMMERCIAL,25,0,0,0,0
656,1,125,2020,10,RESIDENTIAL,5,1,0,0,0
657,1,125,2020,11,RESIDENTIAL,9,1,0,0,0
658,1,125,2020,12,RESIDENTIAL,9,1,0,0,0
659,2,20,2018,1,RESIDENTIAL,31,0,0,0,0
660,2,20,2018,2,RESIDENTIAL,28,0,0,0,0
661,2,20,2018,3,RESIDENTIAL,31,0,0,0,0
662,2,20,2018,4,RESIDENTIAL,26,0,0,0,0
663,2,20,2018,5,RESIDENTIAL,18,0,0,0,0
664,2,20,2018,10,RESIDENTIAL,15,0,0,0,0
665,2,20,2018,11,RESIDENTIAL,24,0,0,0,0
666,2,20,2018,12,RESIDENTIAL,31,0,0,0,0
667,2,20,2019,1,RESIDENTIAL,31,0,0,0,0
668,2,20,2019,2,RESIDENTIAL,22,0,0,0,0
669,2,20,2019,3,RESIDENTIAL,31,0,0,0,0
670,2,20,2019,4,RESIDENTIAL,30,0,0,0,0
671,2,20,2019,5,RESIDENTIAL,3,0,0,0,0
672,2,20,2019,10,RESIDENTIAL,31,0,0,0,0
673,2,20,2019,11,RESIDENTIAL,30,0,0,0,0
674,2,20,2019,12,RESIDENTIAL,31,0,0,0,0
675,2,20,2020,1,RESIDENTIAL,31,0,0,0,0
676,2,20,2020,2,RESIDENTIAL,29,0,0,0,0
677,2,20,2020,3,RESIDENTIAL,31,0,0,0,0
678,2,20,2020,4,RESIDENTIAL,30,0,0,0,0
679,2,20,2020,5,RESIDENTIAL,31,0,0,0,0
680,2,20,2020,6,RESIDENTIAL,30,0,0,0,0
681,2,20,2020,7,RESIDENTIAL,31,0,0,0,0
682,2,20,2020,8,RESIDENTIAL,31,0,0,0,0
683,2,20,2020,9,RESIDENTIAL,30,0,0,0,0
684,2,20,2020,10,RESIDENTIAL,31,0,0,0,0
685,2,20,2020,11,RESIDENTIAL,30,0,0,0,0
686,2,20,2020,12,RESIDENTIAL,31,0,0,0,0
687,2,68,2018,1,FOREST,31,0,0,0,0
688,2,68,2018,2,FOREST,28,0,0,0,0
689,2,68,2018,3,FOREST,31,0,0,0,0
690,2,68,2018,4,FOREST,28,2,0,0,0
691,2,68,2018,5,FOREST,31,0,0,0,0
692,2,68,2018,6,FOREST,30,0,0,0,0
693,2,68,2018,7,FOREST,31,0,0,0,0
694,2,68,2018,8,FOREST,31,0,0,0,0
695,2,68,2018,9,FOREST,30,0,0,0,0
696,2,68,2018,10,FOREST,31,0,0,0,0
697,2,68,2018,11,FOREST,30,0,0,0,0
698,2,68,2018,12,FOREST,31,0,0,0,0
699,2,68,2019,1,FOREST,31,0,0,0,0
700,2,68,2019,2,FOREST,28,0,0,0,0
701,2,68,2019,3,FOREST,30,1,0,0,0
702,2,68,2019,4,FOREST,30,0,0,0,0
703,2,68,2019,5,FOREST,31,0,0,0,0
704,2,68,2019,6,FOREST,30,0,0,0,0
705,2,68,2019,7,FOREST,30,0,0,0,0
706,2,68,2019,8,FOREST,31,0,0,0,0
707,2,68,2019,9,FOREST,30,0,0,0,0
708,2,68,2019,10,FOREST,31,0,0,0,0
709,2,68,2019,11,FOREST,30,0,0,0,0
710,2,68,2019,12,FOREST,31,0,0,0,0
711,2,68,2020,1,FOREST,31,0,0,0,0
712,2,68,2020,2,FOREST,29,0,0,0,0
713,2,68,2020,3,FOREST,31,0,0,0,0
714,2,68,2020,4,FOREST,29,1,0,0,0
715,2,68,2020,5,FOREST,31,0,0,0,0
716,2,68,2020,6,FOREST,30,0,0,0,0
717,2,68,2020,7,FOREST,31,0,0,0,0
718,2,68,2020,8,FOREST,22,0,0,0,0
719,2,68,2020,9,FOREST,28,0,0,0,0
720,2,68,2020,10,FOREST,31,0,0,0,0
721,2,68,2020,11,FOREST,30,0,0,0,0
722,2,68,2020,12,FOREST,31,0,0,0,0
723,2,90,2018,1,COMMERCIAL,7,7,0,0,0
724,2,90,2018,1,RESIDENTIAL,1,8,0,8,0
725,2,90,2018,2,COMMERCIAL,14,5,0,2,0
726,2,90,2018,2,RESIDENTIAL,1,2,0,4,0
727,2,90,2018,3,COMMERCIAL,23,2,0,0,0
728,2,90,2018,3,RESIDENTIAL,3,3,0,0,0
729,2,90,2018,4,COMMERCIAL,30,0,0,0,0
730,2,90,2018,5,COMMERCIAL,28,0,0,0,0
731,2,90,2018,5,RESIDENTIAL,3,0,0,0,0
732,2,90,2018,6,COMMERCIAL,21,1,0,1,0
733,2,90,2018,6,RESIDENTIAL,5,2,0,0,0
734,2,90,2018,7,COMMERCIAL,14,0,0,0,0
735,2,90,2018,7,RESIDENTIAL,12,5,0,0,0
736,2,90,2018,8,COMMERCIAL,21,0,0,0,0
737,2,90,2018,8,RESIDENTIAL,9,1,0,0,0
738,2,90,2018,9,COMMERCIAL,19,0,0,0,0
739,2,90,2018,9,RESIDENTIAL,9,2,0,0,0
740,2,90,2018,10,COMMERCIAL,14,1,0,0,0
741,2,90,2018,10,RESIDENTIAL,7,9,0,0,0
742,2,90,2018,11,COMMERCIAL,8,2,0,0,0
743,2,90,2018,11,RESIDENTIAL,4,9,0,7,0
744,2,90,2018,12,COMMERCIAL,3,1,0,0,0
745,2,90,2018,12,RESIDENTIAL,5,18,0,4,0
746,2,90,2019,1,COMMERCIAL,2,8,0,0,0
747,2,90,2019,1,RESIDENTIAL,3,10,1,7,0
748,2,90,2019,2,COMMERCIAL,9,0,0,0,0
749,2,90,2019,2,RESIDENTIAL,1,16,0,2,0
750,2,90,2019,3,COMMERCIAL,21,0,0,0,0
751,2,90,2019,3,RESIDENTIAL,2,8,0,0,0
752,2,90,2019,4,COMMERCIAL,27,0,0,0,0
753,2,90,2019,4,RESIDENTIAL,2,1,0,0,0
754,2,90,2019,5,COMMERCIAL,28,1,0,0,0
755,2,90,2019,5,RESIDENTIAL,1,1,0,0,0
756,2,90,2019,6,COMMERCIAL,22,3,0,2,0
757,2,90,2019,6,RESIDENTIAL,1,0,1,1,0
758,2,90,2019,7,COMMERCIAL,5,5,2,1,0
759,2,90,2019,7,RESIDENTIAL,8,7,0,0,3
